YB,l,b,r,dl,db,dr,hit rate
5779,348.711844,0.327952016,0.005218851,0.000493004,0.000462958,0.002939197,0.432432432
5780,348.7505253,-0.198980352,0.004246364,0.000500391,0.000611915,0.000888594,0.826086957
5781,348.7996014,-0.204806337,0.00309183,0.000163172,0.000396082,0.001333335,0.148148148
5782,348.8403523,0.168747718,0.004844457,0.000331738,0.000497509,0.000877221,0.166666667
5783,348.8922153,-0.177960751,0.003785355,0.000505087,0.000641282,0.000856389,0.5
5784,348.9196449,-0.231012617,0.001550424,0.00018704,0.000264427,0.000388586,0.380952381
5785,348.9214695,-0.009344394,0.002040248,0.000380924,0.000321929,0.000337632,0.259259259
5786,348.9888391,0.152061856,0.001515206,0.000361763,0.000131077,0.000385489,0.178571429
5787,348.9935948,0.063251573,0.002288336,0.000272939,0.000297287,0.000832709,0.416666667
5788,348.9995643,0.360586166,0.004230622,0.000735283,0.000502149,0.001334976,0.5
5789,349.0507357,0.154145458,0.003226733,0.0001702,0.000391686,0.001219755,0.161290323
5790,349.0536304,0.158512011,0.001942144,0.000235,0.000182393,0.000651694,0.225806452
5791,349.0635695,0.107488989,0.00348044,0.000676388,0.000369966,0.001292209,0.2
5792,349.0654568,-0.016917626,0.003406096,0.000761574,0.000669473,0.001269581,0.285714286
5793,349.0929618,0.361451091,0.003220019,0.000428768,0.000404368,0.000938426,0.4
5794,349.1052526,0.113013514,0.003900649,0.000527238,0.000342219,0.001480456,0.777777778
5795,349.1185209,0.013451552,0.004561287,0.001156779,0.000746252,0.001857935,0.463414634
5796,349.2973089,0.088527878,0.003175273,0.000789138,0.000405083,0.001045964,0.595238095
5797,349.3280677,0.022129502,0.005731892,0.000669706,0.000445388,0.001780337,0.170212766
5798,349.3380292,-0.589426695,0.003437668,0.000310689,0.00043726,0.001952776,0.375
5799,349.3399664,0.393676723,0.002295311,0.000344635,0.000527829,0.000747913,0.214285714
5800,349.3576357,0.119641535,0.002239058,0.000363596,0.000130086,0.001219583,0.35483871
5801,349.4041957,0.131722976,0.001673941,0.000275964,0.000216187,0.000167316,0.139534884
5802,349.4216302,-0.048806226,0.002329163,0.000392741,0.000290455,0.001019395,0.269230769
5803,349.4823207,-0.005146847,0.002106497,0.000152599,0.00013184,0.000171639,0.217391304
5804,349.4976449,0.120171423,0.002909225,0.00055136,0.000778991,0.001200322,0.431818182
5805,349.5089701,1.055217053,0.005685279,0.000493711,0.000715318,0.00165448,0.192307692
5806,349.5272471,0.202055807,0.001645676,0.000220376,0.000177317,0.000506055,0.178571429
5807,349.5780805,-0.680962772,0.005758763,0.000615174,0.001394717,0.001595172,0.477272727
5808,349.7209069,0.120121219,0.003675127,0.000490715,0.000829346,0.000873042,0.384615385
5809,349.7296565,0.17502054,0.00295551,0.000342895,0.000565629,0.002177661,0.414634146
5810,349.7317102,0.16976074,0.004912851,0.000779086,0.001132654,0.002173417,0.414634146
5811,349.7837568,0.113358539,0.004444488,0.000560749,0.000643575,0.001545957,0.171428571
5812,349.8089055,0.040526873,0.00278174,0.000496582,0.000599675,0.001268903,0.4
5813,349.8409755,-0.532200801,0.004300122,0.00123908,0.001004019,0.001530434,0.388888889
5814,349.9008277,0.235961432,0.003315651,0.000624094,0.000491747,0.001053303,0.428571429
5815,349.9258463,0.081780321,0.003799265,0.00076339,0.000459098,0.001134609,0.689655172
5816,350.0014039,0.430255655,0.003975536,0.000520027,0.000577612,0.002566772,0.647058824
5817,350.0145494,0.4218192,0.001952065,0.000254907,0.000324112,0.000550866,0.441176471
5818,350.0154214,0.431527628,0.003067215,0.000432484,0.001527419,0.00128041,0.5
5819,350.0611367,-0.600605197,0.003959249,0.000781254,0.000349878,0.000910338,0.19047619
5820,350.092257,0.101689171,0.001980888,0.000275811,0.000383041,0.000523645,0.259259259
5821,350.0954209,0.084267562,0.001737236,0.000142444,0.000336633,0.000720021,0.222222222
5822,350.103423,0.086752982,0.002257801,0.001126103,0.000460607,0.000698214,0.407407407
5823,350.1047016,0.079664076,0.004036506,0.000563036,0.000459554,0.001219139,0.481481481
5824,350.1185913,0.068894504,0.003527372,0.000771584,0.000586808,0.000963829,0.518518519
5825,350.1717652,0.027742277,0.002328148,0.000243102,0.000468374,0.000651444,0.431818182
5826,350.1790818,0.014572016,0.00312113,0.000945135,0.000537573,0.001245076,0.590909091
5827,350.2430463,0.063488912,0.00331532,0.001933738,0.001255066,0.002205066,0.585365854
5828,350.2538641,-0.268497969,0.002937279,0.000458548,0.000534947,0.001035411,0.333333333
5829,350.2741423,0.118864997,0.002308577,0.000231383,0.000285089,0.00105458,0.257142857
5830,350.2805167,-0.036026897,0.002665972,0.00027879,0.000449293,0.001574,0.181818182
5831,350.2821294,-0.516388657,0.004468895,0.000754301,0.000826635,0.000977903,0.5
5832,350.2862351,0.058032196,0.002833176,0.000662939,0.000494597,0.000743261,0.294117647
5833,350.3398404,0.143582457,0.002708228,0.00046979,0.000662921,0.000828517,0.457142857
5834,350.3727759,-0.022358878,0.001688889,0.000304498,0.000511868,0.000466111,0.128205128
5835,350.3891674,0.20378369,0.003904422,0.000567497,0.000919604,0.003626566,0.296296296
5836,350.394748,-0.058426309,0.00492912,0.000876554,0.000550164,0.001900223,0.527777778
5837,350.4861048,-0.406734622,0.002493145,0.000249123,0.000308185,0.000521514,0.441860465
5838,350.5043834,0.957360153,0.006376259,0.000739264,0.000750511,0.003466099,0.23255814
5839,350.5228037,-0.351316463,0.002936743,0.0004565,0.000501106,0.000743119,0.229166667
5840,350.5401916,-0.151526351,0.002597666,0.000199337,0.000336744,0.002126407,0.333333333
5841,350.5752088,0.362294669,0.003873261,0.00047619,0.000451677,0.001289419,0.675675676
5842,350.6701684,0.494711038,0.003540198,0.000430398,0.000430652,0.000689377,0.555555556
5843,350.6926873,-0.491830387,0.004620267,0.000721009,0.000633306,0.001359728,0.476190476
5844,350.7089097,0.993988073,0.005345487,0.000769209,0.001331472,0.00303413,0.351351351
5845,350.7178311,1.044398986,0.003035492,0.000386259,0.000214458,0.001865578,0.25
5846,350.7350653,-0.170720989,0.001746808,0.000403294,0.000319432,0.00016101,0.24137931
5847,350.7716594,-0.860320513,0.004547223,0.000658861,0.000658209,0.002266252,0.416666667
5848,350.7734254,-0.080051114,0.00277644,0.000439875,0.000208839,0.001008318,0.388888889
5849,350.7821553,-0.027050223,0.005298679,0.000473014,0.000599201,0.00172223,0.594594595
5850,350.8051061,-0.833131357,0.0061022,0.001161642,0.000865323,0.004179083,0.558823529
5851,350.8057029,-0.348766543,0.002160233,0.000320324,0.00019557,0.000422421,0.294117647
5852,350.8389425,0.827909008,0.003215668,0.00041632,0.000286749,0.000816671,0.617647059
5853,350.8466469,-0.041773617,0.002570204,0.000731788,0.000517108,0.001526563,0.227272727
5854,350.8690895,0.762213856,0.005914163,0.000275404,0.000448205,0.001263887,0.142857143
5855,350.8907971,0.725373349,0.004437226,0.000508776,0.000797002,0.001598122,0.565217391
5856,350.9386261,0.624729039,0.002984465,0.00024771,0.000484145,0.000825515,0.45
5857,350.9563008,-0.383659889,0.002807133,0.000475098,0.000411532,0.00070998,0.821428571
5858,350.9682213,0.520073823,0.004926489,0.000499077,0.000635094,0.00198297,0.5
5859,350.9779078,-0.53917087,0.00424128,0.000608036,0.000788034,0.001388265,0.606060606
5860,351.0166068,0.855411151,0.005373147,0.000429824,0.000677898,0.002030533,0.630434783
5861,351.0269829,0.161694812,0.003271302,0.00065841,0.000644764,0.001141184,0.578947368
5862,351.036987,-0.867386161,0.002135558,0.000463275,0.000543555,0.000438975,0.1875
5863,351.0426661,-0.335015184,0.003994905,0.001316589,0.000435588,0.001572392,0.189189189
5864,351.0429342,-0.326689129,0.003478954,0.000593686,0.00042577,0.001493091,0.72972973
5865,351.1090476,0.811052686,0.002948093,0.000370068,0.000448117,0.001765256,0.19047619
5866,351.140047,-0.107165765,0.002408955,0.000323697,0.000512852,0.000913498,0.161290323
5867,351.1706666,0.475496717,0.009918483,0.000777792,0.001112779,0.003320731,0.2
5868,351.2042454,0.298332359,0.003052474,0.000744616,0.00057834,0.001407086,0.294117647
5869,351.2053811,-0.123968198,0.002327367,0.000490821,0.000194399,0.001348827,0.137931034
5870,351.2221498,0.183680668,0.00299259,0.000537427,0.000437026,0.000963841,0.52173913
5871,351.2623199,0.163905162,0.003566729,0.000588502,0.00061404,0.001274109,0.37037037
5872,351.2880541,-0.285511097,0.004294777,0.000520692,0.000560368,0.001418896,0.651162791
5873,351.4351148,-0.081406493,0.002802918,0.000244181,0.000525591,0.000613423,0.388888889
5874,351.4468798,-0.179688706,0.00183489,0.000270193,0.000294109,0.000474012,0.342857143
5875,351.4533463,-0.180170439,0.00226054,0.000257312,0.000241993,0.000503669,0.485714286
5876,351.4646882,-0.46065755,0.00411108,0.001140335,0.000942415,0.002495421,0.176470588
5877,351.494419,-0.141074916,0.002522307,0.000399075,0.000513424,0.001064121,0.617021277
5878,351.5564499,0.203862188,0.005584703,0.000775927,0.000564031,0.003708487,0.428571429
5879,351.5704794,-0.372236357,0.002395708,0.000287497,0.00053918,0.000993765,0.242424242
5880,351.575728,-0.350225156,0.002353218,0.000521806,0.000447176,0.001034296,0.515151515
5881,351.5884523,-0.349257501,0.004011524,0.000665302,0.000844456,0.00166197,0.636363636
5882,351.6112048,0.164905301,0.004635413,0.000852351,0.00035415,0.002401183,0.371428571
5883,351.6403987,0.241188174,0.002079648,0.000244266,0.000331416,0.000684782,0.333333333
5884,351.6489471,0.514934577,0.004672197,0.000635332,0.001038266,0.001193359,0.451612903
5885,351.7159996,-0.325020809,0.00200589,0.000192107,0.000363084,0.000815342,0.457142857
5886,351.7351952,-0.415110442,0.004111562,0.000342053,0.000534631,0.001565605,0.212765957
5887,351.7462427,-0.577822963,0.003127313,0.000677055,0.000655517,0.000929469,0.641025641
5888,351.7575532,0.100471734,0.003591145,0.000390129,0.000469807,0.001146367,0.815789474
5889,351.7684864,-0.541781339,0.003509914,0.000347425,0.000479758,0.000957093,0.552631579
5890,351.7756448,-0.551915929,0.002289098,0.000406468,0.000370232,0.000762435,0.25
5891,351.7774314,-0.539454417,0.002474554,0.001351577,0.000548933,0.0015361,0.222222222
5892,351.826617,-0.173231745,0.004072288,0.000702398,0.000383186,0.001058604,0.714285714
5893,351.8340609,-0.367082446,0.00484896,0.000898544,0.001330614,0.001588253,0.264705882
5894,351.8645509,-0.125069873,0.002970216,0.000187474,0.000369586,0.000819672,0.384615385
5895,351.920888,0.113868748,0.005337181,0.000750708,0.001129926,0.002476474,0.574074074
5896,351.9231412,0.6422548,0.005314459,0.001312587,0.000540045,0.001974458,0.418604651
5897,352.0145484,-0.223781253,0.003948543,0.000368142,0.000450881,0.000714018,0.5
5898,352.0418954,-0.254470254,0.002892989,0.000565459,0.000388612,0.000953375,0.733333333
5899,352.0479576,-0.257736036,0.001652831,0.000410402,0.00019756,0.000454786,0.133333333
5900,352.0518071,-0.258253746,0.003751212,0.000464204,0.000371753,0.000932207,0.711111111
5901,352.0834578,-0.380844759,0.002423319,0.000289021,0.000421329,0.000479362,0.222222222
5902,352.0854142,0.151118701,0.003170237,0.000532318,0.000407108,0.000988991,0.666666667
5903,352.0941539,0.161354665,0.00171238,0.000291342,0.000397624,0.000597338,0.311111111
5904,352.0996887,-0.037477538,0.004704528,0.000853044,0.000996743,0.001304284,0.517241379
5905,352.1027899,0.161914474,0.00386469,0.000474418,0.000476367,0.001168048,0.711111111
5906,352.1280493,0.659580558,0.004278225,0.000644926,0.000613824,0.001311476,0.707317073
5907,352.2300718,-0.149006425,0.00355006,0.000403183,0.000649547,0.002159875,0.263157895
5908,352.2426445,-0.159697825,0.002510974,0.000468844,0.000520244,0.0006131,0.684210526
5909,352.2435213,-0.063697565,0.003634656,0.001403576,0.000568211,0.001463351,0.243243243
5910,352.2441026,-0.164776033,0.002169986,0.000345237,0.000425495,0.000734672,0.657894737
5911,352.2773563,-0.22995936,0.004141881,0.000568449,0.00117506,0.001913109,0.522727273
5912,352.3041022,0.89450029,0.003036636,0.000351116,0.000574353,0.000871548,0.363636364
5913,352.3128543,-0.446615559,0.00251524,0.000830939,0.000372843,0.000644142,0.161290323
5914,352.3160213,-0.499889892,0.002475075,0.000498502,0.000396077,0.000697569,0.233333333
5915,352.3168074,-0.43695134,0.002458303,0.001070275,0.001641194,0.000978482,0.322580645
5916,352.3344826,-0.453924735,0.004747722,0.000488742,0.00131178,0.001180077,0.526315789
5917,352.3839264,-0.392027619,0.004397615,0.000446351,0.000389684,0.001132788,0.851851852
5918,352.3934586,-0.065343414,0.005868982,0.001007999,0.000769405,0.002117493,0.333333333
5919,352.4596652,0.479899562,0.004277655,0.000674665,0.000612765,0.00207491,0.709677419
5920,352.4877886,0.797213977,0.004307905,0.000782133,0.000767646,0.001355853,0.825
5921,352.4934636,0.289354254,0.002930983,0.000264473,0.000640732,0.001166847,0.717391304
5922,352.4936186,0.793841228,0.003631354,0.000582181,0.001137804,0.001591481,0.275
5923,352.5033884,-0.152602623,0.001991157,0.000235566,0.000273266,0.000567493,0.461538462
5924,352.5182375,-0.158862533,0.00421865,0.000383303,0.000664227,0.001815624,0.692307692
5925,352.5292679,0.774959599,0.003404232,0.000296556,0.000453508,0.001080405,0.4375
5926,352.6157617,-0.194725421,0.004126903,0.000406065,0.000477646,0.001834007,0.277777778
5927,352.6335489,0.387470625,0.002432164,0.000488646,0.000471822,0.00108198,0.689655172
5928,352.6436235,-0.331557633,0.00479771,0.000522405,0.00076624,0.003640496,0.34375
5929,352.688758,-0.123282661,0.004383746,0.000522666,0.000674769,0.001502503,0.875
5930,352.7129312,-0.29528854,0.003230372,0.000740545,0.000525613,0.001726056,0.268292683
5931,352.8384384,0.938528323,0.005086717,0.000656321,0.000715369,0.003354774,0.58974359
5932,352.8578515,-0.20401487,0.005102927,0.000656159,0.000542485,0.001447709,0.857142857
5933,352.8608416,-0.139566711,0.00258475,0.000281806,0.000390676,0.001990468,0.531914894
5934,352.8626666,-0.182379264,0.005038268,0.000718327,0.000694704,0.001240901,0.24
5935,352.866733,-0.139124939,0.001657539,0.000189662,0.000200702,0.000605398,0.106382979
5936,353.0078796,-0.037529334,0.002847887,0.000612824,0.000448607,0.000952825,0.893617021
5937,353.0129381,1.065761969,0.004305237,0.000441112,0.000386835,0.001260309,0.315789474
5938,353.015839,-0.036364586,0.00125577,0.000108282,9.81E-05,0.000288299,0.106382979
5939,353.0316276,-0.076392751,0.001992207,0.00027181,0.000429418,0.000686863,0.638888889
5940,353.0426681,-0.017473309,0.002693851,0.000426968,0.000414603,0.00096146,0.893617021
5941,353.0440597,-0.126338029,0.003719661,0.000241064,0.000511,0.001371356,0.379310345
5942,353.0483961,0.555936193,0.006212991,0.000865272,0.000692286,0.002085263,0.465116279
5943,353.0496709,-0.022123267,0.00279987,0.000490795,0.000355964,0.000868179,0.734693878
5944,353.0676043,0.442135533,0.001898119,0.000162402,0.000203904,0.000655599,0.162162162
5945,353.0776799,1.018472501,0.004789079,0.000485374,0.000671579,0.002069902,0.382352941
5946,353.0887436,0.44881838,0.003055982,0.000314655,0.000549421,0.001076997,0.341463415
5947,353.1106656,-0.096340719,0.002681549,0.000332915,0.000569281,0.00121172,0.555555556
5948,353.1129378,-0.233279373,0.002582013,0.000531486,0.000342345,0.001874503,0.208333333
5949,353.155844,-0.050698905,0.001856159,0.000242675,0.000308748,0.000723604,0.277777778
5950,353.1595826,1.048154164,0.004561327,0.000332015,0.00078506,0.001689002,0.488372093
5951,353.1963909,-0.239186347,0.005469261,0.000724243,0.000738747,0.002527449,0.277777778
5952,353.2193844,-0.246457951,0.005330944,0.000494753,0.000564637,0.001355597,0.872340426
5953,353.2772801,0.292626771,0.00403667,0.000658868,0.000589849,0.001906462,0.111111111
5954,353.2849337,0.651726185,0.002267321,0.000225239,0.000588974,0.000922285,0.162790698
5955,353.3659736,-0.16799838,0.00451188,0.002126746,0.001075752,0.001922509,0.59375
5956,353.3696968,-0.255607112,0.00242942,0.000361871,0.000307378,0.000974914,0.413793103
5957,353.3746972,-0.09567295,0.001478509,0.000312466,0.000199723,0.000297875,0.142857143
5958,353.3857423,0.43106135,0.003169732,0.000756143,0.000556834,0.001372128,0.233333333
5959,353.3958897,-0.096038119,0.002558133,0.000578306,0.000657196,0.000800359,0.321428571
5960,353.4133555,-0.04880919,0.002359029,0.000290888,0.000303328,0.000722551,0.310344828
5961,353.4144326,-0.364139483,0.008325598,0.000650286,0.001823479,0.004166677,0.195121951
5962,353.4242655,0.922460181,0.003012121,0.000867264,0.000440247,0.000701402,0.277777778
5963,353.4525265,0.324582872,0.003761511,0.000880092,0.000645017,0.001155228,0.444444444
5964,353.4618598,0.263168112,0.003240355,0.00045901,0.000380068,0.001095147,0.666666667
5965,353.5128495,-0.266596163,0.002606437,0.000414732,0.000484001,0.000868329,0.214285714
5966,353.5197559,0.669587906,0.001806296,0.000190231,0.000397755,0.000675545,0.291666667
5967,353.5386734,-0.4570824,0.005766962,0.001023657,0.000886315,0.002288007,0.75
5968,353.5457786,-0.016601063,0.005381269,0.000571986,0.000907826,0.001958007,0.853658537
5969,353.5922951,-0.01178816,0.002535276,0.000312617,0.000349753,0.000689049,0.6
5970,353.6012052,0.111858016,0.002776057,0.000468541,0.000436122,0.000999919,0.333333333
5971,353.7932472,-0.160408753,0.004459236,0.000572092,0.000721143,0.000996392,0.622222222
5972,353.8901792,0.055741681,0.003292161,0.000469139,0.001158602,0.002348975,0.272727273
5973,353.9093199,0.558719815,0.004272716,0.000530846,0.000654269,0.000158537,0.2
5974,354.1188997,-0.090497076,0.002885142,0.000484362,0.00039573,0.000848513,0.4
5975,354.1845926,-0.070486556,0.003138678,0.000626494,0.000551395,0.001516535,0.139534884
5976,354.1855094,0.049691432,0.002334634,0.000434107,0.000159431,0.001034573,0.307692308
5977,354.1884873,-0.059432516,0.004309619,0.000415157,0.000591405,0.001292462,0.395348837
5978,354.2290879,0.032407127,0.002027027,0.00020537,0.000314875,0.001037256,0.5
5979,354.2476521,0.060431485,0.002184638,0.00016697,0.000142162,0.001357311,0.428571429
5980,354.3560123,0.001260063,0.003148528,0.000746757,0.001079236,0.001841689,0.634146341
5981,354.3886799,-0.443919852,0.003040845,0.000484721,0.000497202,0.00127207,0.4
5982,354.4177694,0.033528393,0.004690922,0.000623545,0.001395006,0.001397694,0.618181818
